project_name,project_link,version_name,commit,major_version_x,major_version_int,major_version_y,count,rank
springfox-springfox,https://github.com/springfox/springfox,2.9.2,"Commit(sha=""09d4a734b64a216bb5c26c0329f3d15b8276c0e4"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.9.1,"Commit(sha=""0b50011695fada806348ba7691cb5ca20e0022d3"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.9.0,"Commit(sha=""2fab1747d812d207c5825f30760ab8f9379f3634"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.8.0,"Commit(sha=""b37d9c0b1b9d72c574e73f35b88c2b15d81e7ac5"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.7.0,"Commit(sha=""92814f1858aa2024e2050bca0dccd9205e90eb8d"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.6.1,"Commit(sha=""94f4d3f2f8f54d63d2846d8836cabd54752593da"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.6.0,"Commit(sha=""9c34ed59c01f18db9f9f82c4fe073943cc1659e8"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.5.0,"Commit(sha=""c4055d438aa635cdb6f6242cc26ea0f199da315b"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.4.0,"Commit(sha=""10b839f790a7efb2e8bcca403ce2e515ff619de4"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.3.1,"Commit(sha=""8fe5c08327512214a400821e86c855dc2cbf41a6"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.3.0,"Commit(sha=""46c45fd3e6403518197b0e8a516059783a117d0c"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.2.2,"Commit(sha=""08c1f0d1007e5aaf38cdd2cb2255d768a6784857"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.2.1,"Commit(sha=""08c1f0d1007e5aaf38cdd2cb2255d768a6784857"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.2.0,"Commit(sha=""0938b4ad1f3f9c0e80c16603aac221b8d3af1986"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.10.5,"Commit(sha=""f25482690bc90e7a9fd13e4deef60049fa778330"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.10.4,"Commit(sha=""5f7db2b6e6ab678b41ebafac4455de7473df5ea4"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.10.3,"Commit(sha=""89e45b78895bf9cd106f872f3b1698abf75d1d1f"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.10.2,"Commit(sha=""77a0958f1ad49ef9c6a531b548740b4324a36663"")",2,2.0,2,26,1.0
springfox-springfox,https://github.com/springfox/springfox,2.10.0,"Commit(sha=""2026ff1ab2a65ba28c6fb0b8fd5a88ac0d205ce7"")",2,2.0,2,26,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.4.0-M2,"Commit(sha=""cb9d524e1678ac1a97c82dcc5e12e03e51d36d9a"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.4.0-M1,"Commit(sha=""c506ee6b692dcc3ad2e8d2a89abd2d1a4403b34c"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.3.3.RELEASE,"Commit(sha=""4246b0ae0ae8b27236b43601ca03dc449feba61e"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.3.2.RELEASE,"Commit(sha=""532e546355ee1adb22a6ec3ee05d04cc698d2b06"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.3.1.RELEASE,"Commit(sha=""8bd60e60bc51f7fa705487e39b49bdd576d96484"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.3.0.RELEASE,"Commit(sha=""747d8817cbadc307f7407c26fc88b2ff63c37149"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.3.0.RC1,"Commit(sha=""f85f2fa740bbdbde60e6707f1c72fef6d545780d"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.3.0.M1,"Commit(sha=""7af26f12dc1e0feb6ffcd3d9f446085ef08e944f"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.5.RELEASE,"Commit(sha=""38a731d5e484de063f369115f75eea133ac6e68b"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.4.RELEASE,"Commit(sha=""b7212bd97510840b116c8a1ddf180cab7509d90c"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.3.RELEASE,"Commit(sha=""f93e5afe163b52a46258a697bf75364d81e06668"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.2.RELEASE,"Commit(sha=""9a2b71d931d3b639567fab4a50f1ad2fffa46961"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.1.RELEASE,"Commit(sha=""8ce1ac3ec51e38c8b67dfb54d3623a38d26e635c"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.0.RELEASE,"Commit(sha=""b7d97ca077ef92a2eb750b56f7b2415e1e02ea01"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.0.RC1,"Commit(sha=""ecf00625ffe7ca703711a8e8143435e33ec1ccac"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.0.M4,"Commit(sha=""be23fd626ea5753a2a415501580c26c455ae6cfc"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.0.M3,"Commit(sha=""77235e1f1de25172a9801b3e4c78f4926850a5b7"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.0.M2,"Commit(sha=""e66e52d08c258d4988a7cfe88dcb750cf116660e"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.2.0.M1,"Commit(sha=""fdd22e50829576c8d40abb2f1cca6a7d36da7883"")",5,5.0,5,59,1.0
spring-projects-spring-security,https://github.com/spring-projects/spring-security,5.1.9.RELEASE,"Commit(sha=""0ae7ceef706778508e2c70678620d4b816204a1e"")",5,5.0,5,59,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.4.0-M1,"Commit(sha=""96e77f5c8cfdfab0f6d3da593ce9d542a1e113f7"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.3.1.RELEASE,"Commit(sha=""8464cfb9c630cd5e520e00e22e1f712e55bf244e"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.3.0.RELEASE,"Commit(sha=""7b2a20382880a27f5ad7a76bbef2258d99bccf25"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.3.0.RC1,"Commit(sha=""ad75cb9e06d32dc3179a4f57ef0c53eaf417a16d"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.3.0.M4,"Commit(sha=""16a304923757c52e23e8fa6cda6014ed1ce878a4"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.3.0.M3,"Commit(sha=""f8e0e33d466315ec5212c2a80926573a83989bea"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.3.0.M2,"Commit(sha=""58ab809ec935c1787095851cf2acbf04f97e3f97"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.3.0.M1,"Commit(sha=""9aea0568077bb1c75feaeec5fc2e4bd4b196407a"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.8.RELEASE,"Commit(sha=""bf9dc2f25c035803d54c1bfa4b5986a88122d5b2"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.7.RELEASE,"Commit(sha=""ac70ee562c8d5323e52a6a9ff23765af9538dad5"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.6.RELEASE,"Commit(sha=""98e21c30025023bedc496f9e7a76aeea7da88aca"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.5.RELEASE,"Commit(sha=""5bb803588fe23afedaef9a7d4ad210e559e6e294"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.4.RELEASE,"Commit(sha=""c7c3afdf60da9d8a6003cd5e51d43a5e5bc4d57e"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.3.RELEASE,"Commit(sha=""d1d3677fd09d7c486cec9f11848a123ef0582b33"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.2.RELEASE,"Commit(sha=""3ce438d6a3122539b86a70261bd572ef771d6c03"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.1.RELEASE,"Commit(sha=""2c9cf6511efd8453b39e1c31d66996e8da9b1e33"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.0.RELEASE,"Commit(sha=""62faab6e60681e90d5ce2ee4280b06de116e7032"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.0.RC1,"Commit(sha=""b32ad93b7073b5b926006d8d1333b216f5c80d8e"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.0.M6,"Commit(sha=""fb75cbbc5c19bb96adbf18c38aa5a1b1d9edd048"")",2,2.0,2,64,1.0
spring-projects-spring-boot,https://github.com/spring-projects/spring-boot,v2.2.0.M5,"Commit(sha=""43290ed1cd2d7ecd17bfe18de7a721bd2b735b6c"")",2,2.0,2,64,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.7.4,"Commit(sha=""65faac673246f761bd83044424ae0b0c594e1589"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.7.3,"Commit(sha=""f99e0feeb928b235e77284712c99612776e3c546"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.7.2,"Commit(sha=""08e62c15e97e04b13c38af09f56a155e210ebaa3"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.7.1,"Commit(sha=""06a801cf57da6c33373ee5645dee165b6b49ceb4"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.7.0,"Commit(sha=""8f877f43871a3c641862e63c85beab10f6c739ae"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.6.5,"Commit(sha=""819d178eabe77cfb536dbc7fbc89c73db75d4ea6"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.6.4,"Commit(sha=""f66cdf3bbf6659ee9ae7ea22e837fd96ab2721c1"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.6.3,"Commit(sha=""2dde17ce3f04c4a1047ee4fc680b0541457b3933"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.6.2,"Commit(sha=""62151398b537aedecf7d1aa98c6f49fccceb2618"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.6.1,"Commit(sha=""f38b068681a6ad510fb6c8df9b53895d28d2faf5"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.6.0,"Commit(sha=""a7bceb044878ce8c9b87dd502b68143e7074a3fe"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.9,"Commit(sha=""ec711bc954d6132baeb0ff2b7aee9b683588ae2c"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.8,"Commit(sha=""2d15f8ab0b60c5cc64b0f2cb475d733548ba8a99"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.7,"Commit(sha=""dca5eff72acc0a2ad3e0e22ed228defe785c1cb5"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.6,"Commit(sha=""bc42b9e5fe0681df68195a61ec121216841dcd04"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.5,"Commit(sha=""c75617f2f295f86b4a28f73820593a817b56f8f2"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.4,"Commit(sha=""3e5381ac5f3d3496c8d4c7611de0e85560a0221d"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.3,"Commit(sha=""088f092d01ec00778145d37bfad039df1eb9fb7b"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.2,"Commit(sha=""72f2572d3f65f73fc8466d05ea4b876c7821c9d9"")",5,5.0,5,34,1.0
sofastack-sofa-rpc,https://github.com/sofastack/sofa-rpc,v5.5.1,"Commit(sha=""1b1a89dbb0ade95f39cd75583fb1bd54626266d6"")",5,5.0,5,34,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.9.1,"Commit(sha=""63f7b500a7a5b4d6f48d8a1e7a5fee2dfda4f12e"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.9.0,"Commit(sha=""c18cecf59e1b3a321a9791a8bd6073d34fd1c0d7"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.8.1,"Commit(sha=""6e95a6684bb3b7c393449ec6959f339530783b8e"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.8.0,"Commit(sha=""57fe00346d1c4d6d3f8e33ae4d7426940e795a30"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.7.1,"Commit(sha=""b66efc8f47ccd43322075e070371f5fa0807b9a9"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.7.0,"Commit(sha=""2321c73b6562f22474511c6006c428b573e2ae50"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.6.0,"Commit(sha=""c9b7c73f4368f7ff01c1a849e24c6027cb038262"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.5.3,"Commit(sha=""a88d25fe6b71a9b200480374462078614f5319ac"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.5.2,"Commit(sha=""10229a90206eab5be67d051d9a35eeab302fe39d"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.5.1,"Commit(sha=""9c21bb67ef9c4aa1d8577d1638e7a885e5b087e7"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.5.0,"Commit(sha=""8def36e06884f01de765664a61385bba70ab9e02"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.4.0,"Commit(sha=""7c2aed7298b37801f2f925042e36e30af603a614"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.3.1,"Commit(sha=""5234b325d586517e40d57c763d59c5b4caec09bf"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.3.0,"Commit(sha=""b526bd5b4100367f6565480a3c2d4cdda8d5a8b7"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.2.0,"Commit(sha=""8c03df6b79831c03bb1f9c13b6c5ee43008ebc03"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.141.59,"Commit(sha=""e82be7d3584062a0d16af8d562d387e3d4855aa1"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.141.5,"Commit(sha=""d54ebd709a3454e94c2a137c1b06d20f92a73784"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.141.0,"Commit(sha=""2ecb7d9aaa7787b32106507f9326953a9874fc2b"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.14.0,"Commit(sha=""aacccce032ad8cda9fc15ecabfbd844c87db5497"")",3,3.0,3,30,1.0
seleniumHQ-selenium,https://github.com/SeleniumHQ/selenium,selenium-3.13.0,"Commit(sha=""2f0d2927acdd5007da37536ce7cacd3ff78f5731"")",3,3.0,3,30,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.7,"Commit(sha=""ed359d36f2d49c412c929ce1fbca824f26c07b34"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.6,"Commit(sha=""76d6810e85fd62f8561c1b95c85edfad2c241afe"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.5,"Commit(sha=""cafa2fd69f70bfbf81324c83528b196ca7c14998"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.4,"Commit(sha=""e7f578deafc49cfef39cc7df365291ce7517c76c"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.3,"Commit(sha=""877bcb7fa23edf30b755b2ce43821fb1c047ce5a"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.2,"Commit(sha=""a736912614301b595f9f1b88fde5880176a4d7ba"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.1,"Commit(sha=""cf9c4be00c2142fbfed6735d7d109bb2e90e4af6"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.3.0,"Commit(sha=""0a63f935d231eb50ba9db52c0735fbcb96e7589c"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.2.2,"Commit(sha=""1932ad28c1d84985a6c055bbd4a62adb84838386"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.2.1,"Commit(sha=""5f47bebced67a63a01ed8d9d2dbf928994a7c8ac"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.2.0,"Commit(sha=""97f45d75e76e45bd24ec810a90dffee793020a6a"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.1.3,"Commit(sha=""c265e730a30abbadb80f96d7277283f0dc754a7b"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.1.2,"Commit(sha=""72901165f817fb4107663d7a3c43607afa88b3c1"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.1.1,"Commit(sha=""6bdae4999ed89b32bcc0469789ce3883120a0886"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.1.0,"Commit(sha=""380d858b13f21461ff278333a79d0a8dcecdb395"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.0.9,"Commit(sha=""d0fa8689cb3951c3f435395428c51028126c4233"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.0.8,"Commit(sha=""83f17b06520aff9c43d5bc26548c4a360f7a6a7c"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.0.7,"Commit(sha=""9cb2af37c7c3f9fdcc3da63714ba801747df33b2"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.0.6,"Commit(sha=""8bd1e9428782d290578af4f594286e4f333247b6"")",1,1.0,1,24,1.0
scribejava-scribejava,https://github.com/scribejava/scribejava,1.0.5,"Commit(sha=""32b08788c995427f79ee61fcd502309c2a88b215"")",1,1.0,1,24,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.18.8,"Commit(sha=""3496a3e9633cd6526745bcc390877653afad7f09"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.18.6,"Commit(sha=""91d6bcfeb5f7962f8fa95b29b4b4a58e2c8c06d5"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.18.4,"Commit(sha=""8451c88bfa7667d4bc85fb9d1b88196ff8dc6b7c"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.18.2,"Commit(sha=""dc715da8b79bff32116ac477d0ac04875bd21167"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.18.12,"Commit(sha=""4ca9ccfc529c6287c88a3039c62adf5894048748"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.18.10,"Commit(sha=""88d5d7d38d4069213cfc15fe0b3ce3479b4888eb"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.18.0,"Commit(sha=""2c5395d4c80458d01f7a720b2ad667d165357339"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.8,"Commit(sha=""26ad9e7f5f4de77436d3d63e4a43e8cb77621c15"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.6,"Commit(sha=""72341626ce17ab797bc5f9f003a12b99de2573f5"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.4,"Commit(sha=""59cdad442a9d3582049f64d656fc1277d5ea6d2b"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.22,"Commit(sha=""effa4e9474faf7e2faae89f55f8b3288bb92c69c"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.20,"Commit(sha=""61938f4ea8ec7aa00f2640f5b3f9ead19130b2d2"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.2,"Commit(sha=""3812bca3578fbf25ef86c2a5b19de8f55d36b748"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.18,"Commit(sha=""7516a51b378914060f2c302197e115829718167e"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.16,"Commit(sha=""ade0a348926a682bf290feee95a42367037e22e4"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.14,"Commit(sha=""87822a7142e9f91da8557467d27b5854e0ebe2ec"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.12,"Commit(sha=""a4ad76424f902d28a96195959f2960494661dc40"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.10,"Commit(sha=""8f0950e8048de5be559c01944ad227ed50086dd2"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.16.0,"Commit(sha=""b4a48e39e769e9cae8ffd6b96ccc56af41b442a1"")",1,1.0,1,27,1.0
rzwitserloot-lombok,https://github.com/rzwitserloot/lombok,v1.14.8,"Commit(sha=""3150bdcf471dc06ab653d5974abed7d9529007f8"")",1,1.0,1,27,1.0
robolectric-robolectric,https://github.com/robolectric/robolectric,robolectric-4.4-alpha-2,"Commit(sha=""8712eebd9db4274ff010e9407df0dee8f78c1d98"")",4,4.0,4,27,1.0
robolectric-robolectric,https://github.com/robolectric/robolectric,robolectric-4.4-alpha-1,"Commit(sha=""40e72cf49efa951e4ea4e0afc18414b755169c01"")",4,4.0,4,27,1.0
robolectric-robolectric,https://github.com/robolectric/robolectric,robolectric-4.3.1,"Commit(sha=""f2df0efb033bb402399ebfb9bf58aefee5cced05"")",4,4.0,4,27,1.0
