latest_commit,commit_compared_with,num_dependency,num_line_affected,actual_num_of_classes_touched,latest_commit_date,commit_compared_with_date
dd999217a18441ceb97df3cc1a76bc15da4c7fba,62b5e68c05b7475e1e0f98b4161aacb35d376b97,18850.0,259,39,2021-05-12 09:51:35,2020-09-13 08:50:47
dd999217a18441ceb97df3cc1a76bc15da4c7fba,731f0396f6c26377a875f306091d4f3ab58560b2,30620.0,4045,86,2021-05-12 09:51:35,2020-09-15 06:43:02
dd999217a18441ceb97df3cc1a76bc15da4c7fba,62d968559db66c9b0ed24c5d18e7509b57cd5842,2367.0,115,13,2021-05-12 09:51:35,2020-09-18 05:21:49
dd999217a18441ceb97df3cc1a76bc15da4c7fba,50cafbb6227360870175a30594ea0cbe24577d2b,8.0,8,2,2021-05-12 09:51:35,2020-09-23 08:14:09
dd999217a18441ceb97df3cc1a76bc15da4c7fba,c41f59b1077a423b46f946958231416658c729c4,1832.0,229,29,2021-05-12 09:51:35,2020-09-23 17:26:29
dd999217a18441ceb97df3cc1a76bc15da4c7fba,ddf502a804578cb316c529560da201c1798ab785,420.0,28,2,2021-05-12 09:51:35,2020-09-24 08:34:21
dd999217a18441ceb97df3cc1a76bc15da4c7fba,4ddc8ff6a3938fde3be4dda9ef6b8c49b00e4e2e,840.0,51,4,2021-05-12 09:51:35,2020-09-24 09:12:15
dd999217a18441ceb97df3cc1a76bc15da4c7fba,64b7266ad03b5622ed4725703aaed85012917301,2170.0,12,5,2021-05-12 09:51:35,2020-09-28 05:51:49
dd999217a18441ceb97df3cc1a76bc15da4c7fba,478e54e8774d75cc59154559bca8fd9c23dc97ad,4020.0,32,2,2021-05-12 09:51:35,2020-09-30 10:16:31
dd999217a18441ceb97df3cc1a76bc15da4c7fba,06c621403564e90980929aae1e97c0bfb2376a33,348.0,40,4,2021-05-12 09:51:35,2020-10-05 05:08:12
dd999217a18441ceb97df3cc1a76bc15da4c7fba,7bc2b9284460749b2bd9266f0d6a22b6d886cdf0,216.0,22,4,2021-05-12 09:51:35,2020-10-06 08:30:36
